Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;x
6 コンスタンチン=カール・タンジュンアル＝カウシュニスキー;10555;SOV;1944;1990;1990;1990;3;6;2;1;0;5;0;L10555;1944;1990;x
5 バグラット・アルシャニアン;10556;SOV;1939;1942;1990;1990;2;5;0;0;0;5;0;L10556;1939;1945;x
6 ヒョードル・アルシェヌキニン;10557;SOV;1930;1930;1990;1990;2;6;0;1;0;5;2;L10557;1930;1941;x
5 アレクサンドル・アサレンコ;10558;SOV;1942;1990;1990;1990;3;5;0;1;0;5;0;L10558;1942;1985;x
6 アレクセイ・アスモロフ;10559;SOV;1941;1990;1990;1990;3;6;16;1;0;5;0;L10559;1941;1981;x
3 ボリス・アレクセーエフ;10560;SOV;1940;1990;1990;1990;3;3;0;0;0;5;0;L10560;1940;1990;x
6 イワン・アレクセーエフ;10561;SOV;1930;1990;1990;1990;3;6;16;1;0;5;0;L10561;1930;1953;x
6 ジノヴィー・アレクセーエフ;10562;SOV;1942;1990;1990;1990;3;6;0;1;0;5;0;L10562;1942;1971;x
6 ウラジーミル・アラディンスキ;10563;SOV;1942;1946;1990;1990;2;6;0;2;0;5;2;L10563;1942;1971;x
5 クリストフォー・アラヴァードフ;10564;SOV;1940;1990;1990;1990;3;5;0;1;0;5;0;L10564;1940;1942;x
5 ペトル・アルフェレフ;10565;SOV;1938;1990;1990;1990;3;5;1;1;0;5;0;L10565;1938;1942;x
6 イヴァン・アルフェレフ;10566;SOV;1939;1943;1990;1990;2;6;8;2;0;5;0;L10566;1938;1951;x
5 カール・アリカス;10567;SOV;1943;1990;1990;1990;3;5;0;1;0;5;0;L10567;1943;1976;x
5 ペトル＝ステパノヴィッチ・アリモフ;10568;SOV;1939;1990;1990;1990;3;5;2;1;0;5;0;L10568;1939;1949;x
3 イサイ・バビック;10569;SOV;1939;1944;1990;1990;2;3;0;0;0;5;0;L10569;1939;1948;x
6 アナトリィ・バビン;10570;SOV;1942;1990;1990;1990;3;6;32;1;0;5;0;L10570;1942;1946;x
5 イアコヴ・バビキン;10571;SOV;1940;1990;1990;1990;3;5;0;0;0;5;0;L10571;1940;1965;x
6 セルゲイ・バイダリノフ;10572;SOV;1930;1990;1990;1990;3;6;16;2;0;5;0;L10572;1930;1941;x
7 ゲオルギー・バイデュクフ;10573;SOV;1943;1944;1988;1990;1;7;4096;2;0;5;2;L10573;1943;1990;x
4 ウラジーミル=アントノビック・バイコフ;10574;SOV;1937;1943;1990;1990;2;4;1;1;0;5;0;L10574;1937;1953;x
6 グレープ・バクラノフ;10575;SOV;1943;1949;1960;1990;3;6;2;2;0;5;0;L10575;1943;1976;x
3 アレクセイ=イワノビッチ・バクソフ;10576;SOV;1940;1950;1965;1990;1;3;1;0;0;5;0;L10576;1940;1972;x
5 アレクサンドル・バラエフ;10577;SOV;1944;1990;1990;1990;3;5;0;1;0;5;0;L10577;1944;1965;x
5 バシリ・バランディン;10578;SOV;1941;1990;1990;1990;3;5;0;0;0;5;2;L10578;1941;1973;x
6 イリア・バラディノフ;10579;SOV;1941;1990;1990;1990;3;6;4;1;0;5;0;L10579;1941;1955;x
5 フェリクス・バルティシス＝ゼマイティス;10580;SOV;1940;1990;1990;1990;3;5;2;1;0;5;0;L10580;1940;1957;x
3 ステパン・バニーク;10581;SOV;1940;1950;1990;1990;2;3;0;0;0;5;0;L10581;1940;1963;x
6 ニコライ・バラノフ;10582;SOV;1940;1948;1990;1990;2;6;32;1;0;5;0;L10582;1940;1958;x
6 ヴィクトル・バラノフ;10583;SOV;1938;1942;1990;1990;2;6;4;2;0;5;0;L10583;1938;1953;x
5 コンスタンチン・バラノフ;10584;SOV;1942;1990;1990;1990;3;5;256;1;0;5;0;L10584;1942;1943;x
6 ゲオルギー・バルスコフ;10585;SOV;1944;1950;1990;1990;2;6;0;1;0;5;0;L10585;1944;1963;x
4 ヨシフ・バルタシュヌアス;10586;SOV;1943;1990;1990;1990;3;4;0;1;0;5;0;L10586;1943;1972;x
3 ミハイル・バスカコフ;10587;SOV;1943;1990;1990;1990;3;3;2;0;0;5;0;L10587;1943;1968;x
6 ウラジーミル・バスカコフ;10588;SOV;1941;1950;1960;1990;1;6;256;2;0;5;0;L10588;1941;1974;x
6 ミハイル・バルスコフ;10589;SOV;1930;1944;1950;1990;1;6;4;1;0;5;0;L10589;1930;1961;x
6 マトヴェイ・バトラコフ;10590;SOV;1941;1990;1990;1990;3;6;0;2;0;5;0;L10590;1941;1952;x
5 テレンティ・バトサノフ;10591;SOV;1938;1990;1990;1990;3;5;8;1;0;5;0;L10591;1938;1941;x
6 アレクサンドル・バトスカレヴィッチ;10592;SOV;1941;1990;1990;1990;3;6;16;1;0;5;0;L10592;1941;1969;x
5 イヴァン・バテュロフ;10593;SOV;1942;1990;1990;1990;3;5;0;1;0;5;0;L10593;1942;1954;x
6 ユーリ・バハノフ;10594;SOV;1944;1950;1958;1973;0;6;4;1;0;5;0;L10594;1944;1973;x
5 エフィム・ベディン;10595;SOV;1942;1990;1990;1990;3;5;0;1;0;5;0;L10595;1942;1962;x
5 バシリ・ベグマ;10596;SOV;1941;1990;1990;1990;3;5;16;1;0;5;0;L10596;1941;1965;x
5 ヴェニアミン・ベイリン;10597;SOV;1943;1990;1990;1990;3;5;0;0;0;5;0;L10597;1943;1982;x
5 イヴァン・ベカソフ;10598;SOV;1940;1990;1990;1990;3;5;4;1;0;5;0;L10598;1940;1990;x
3 セルゲイ・ベルチェンコ;10599;SOV;1940;1990;1990;1990;3;3;1;0;0;5;0;L10599;1940;1959;x
5 ミハイル・ベレシェフ;10600;SOV;1939;1990;1990;1990;3;5;0;0;0;5;0;L10600;1939;1950;x
6 エフゲニー・ベレツキー;10601;SOV;1941;1945;1990;1990;2;6;0;1;0;5;2;L10601;1941;1984;x
6 アレクサンドル・ベリアコフ;10602;SOV;1930;1942;1990;1990;2;6;8192;1;0;5;2;L10602;1930;1960;x
5 ヴィタリー・ベリアスキー;10603;SOV;1944;1950;1960;1990;1;5;2;1;0;5;0;L10603;1944;1970;x
5 ミハイル・ベリコフ;10604;SOV;1939;1945;1990;1990;2;5;1;0;0;5;0;L10604;1939;1968;x
4 イヴァン・ベリンスキー;10605;SOV;1930;1990;1990;1990;3;4;32;0;0;5;0;L10605;1930;1945;x
6 バシリ・ベロコスコフ;10606;SOV;1930;1944;1955;1990;1;6;9;1;0;5;0;L10606;1930;1961;x
3 ステパン・ベロリペスキー;10607;SOV;1944;1990;1990;1990;3;3;0;0;0;5;0;L10607;1944;1957;x
6 ミハイル・ベロスクルスキー;10608;SOV;1942;1990;1990;1990;3;6;2;1;0;5;0;L10608;1942;1972;x
4 バシリ・ベロウソフ;10609;SOV;1940;1944;1990;1990;2;4;1;1;0;5;0;L10609;1940;1962;x
5 グリゴリー・ベローフ;10610;SOV;1943;1990;1990;1990;3;5;0;1;0;5;0;L10610;1943;1990;x
5 ニコライ・ベローフ;10611;SOV;1940;1990;1990;1990;3;5;4;1;0;5;0;L10611;1940;1941;x
5 パベル・ベローフ;10612;SOV;1930;1930;1990;1990;2;5;0;1;0;5;0;L10612;1930;1942;x
5 レオニード・ベリィシェフ;10613;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10613;1941;1970;x
5 ウラジーミル・ベンスキー;10614;SOV;1939;1941;1990;1990;2;5;0;1;0;5;0;L10614;1939;1968;x
5 イズラリ・ベスキン;10615;SOV;1939;1942;1990;1990;2;5;128;1;0;5;0;L10615;1939;1953;x
5 ペトル・ベスクロブノフ;10616;SOV;1939;1944;1990;1990;2;5;8192;1;0;5;2;L10616;1939;1955;x
6 チモフェイ・ベスカストノフ;10617;SOV;1930;1930;1930;1990;1;6;516;1;0;5;0;L10617;1930;1947;x
3 イヴァン・ベスソノフ;10618;SOV;1939;1990;1990;1990;3;3;0;0;0;5;0;L10618;1939;1941;x
6 ヴォイチェフ・ベブジック;10619;SOV;1943;1990;1990;1990;3;6;16;1;0;5;0;L10619;1943;1956;x
7 セメン・ベズルク;10620;SOV;1941;1990;1990;1990;3;7;0;0;0;5;0;L10620;1941;1953;x
6 イヴァン・ベズグリィ;10621;SOV;1939;1942;1990;1990;2;6;132;1;0;5;0;L10621;1939;1953;x
6 ニコライ・ビアージ;10622;SOV;1939;1949;1990;1990;2;6;3;1;0;5;0;L10622;1939;1953;x
6 イワン・ビリチェフ;10624;SOV;1941;1990;1990;1990;3;6;8;1;0;5;0;L10624;1941;1948;x
5 アナトリー・ブラゴンラヴォフ;10625;SOV;1939;1946;1990;1990;2;5;0;0;0;5;0;L10625;1939;1953;x
6 アレクセイ・ブラゴヴェシュチェンスキー;10626;SOV;1942;1950;1990;1990;2;6;16384;2;0;5;2;L10626;1942;1990;x
6 アレフ・ブラヘイ;10627;SOV;1940;1950;1990;1990;2;6;0;0;0;5;2;L10627;1940;1978;x
6 イワン・ブラゼヴィッチ;10628;SOV;1942;1990;1990;1990;3;6;8;1;0;5;0;L10628;1942;1945;x
3 アファナシー・ブリノフ;10629;SOV;1942;1950;1990;1990;2;3;1;0;0;5;0;L10629;1942;1951;x
5 ヴィアチェスラフ・ブュリュムフェルド;10630;SOV;1930;1990;1990;1990;3;5;1;1;0;5;0;L10630;1930;1943;x
3 バシリ・ブロヒン;10631;SOV;1943;1990;1990;1990;3;3;1;1;0;5;0;L10631;1943;1953;x
6 レオニード・ボブキン;10632;SOV;1930;1990;1990;1990;3;6;514;1;0;5;0;L10632;1930;1942;x
5 ヒョードル・ボブコフ;10633;SOV;1939;1944;1990;1990;2;5;0;1;0;5;0;L10633;1939;1967;x
5 セメン・ボブコフ;10634;SOV;1940;1990;1990;1990;3;5;4;1;0;5;0;L10634;1940;1943;x
6 セルゲイ・ボブルク;10635;SOV;1944;1962;1990;1990;2;6;4;1;0;5;0;L10635;1944;1962;x
6 レオニード・ボチャロフ;10636;SOV;1942;1990;1990;1990;3;6;2;1;0;5;0;L10636;1942;1964;x
4 ヴィクトル・ボチュコフ;10637;SOV;1939;1944;1990;1990;2;4;0;0;0;5;0;L10637;1939;1959;x
5 パヴェル・ボダン;10638;SOV;1930;1941;1990;1990;2;5;8;1;0;5;0;L10638;1930;1942;x
6 バシリ・ボドロフ;10639;SOV;1942;1945;1990;1990;2;6;2;1;0;5;0;L10639;1942;1958;x
4 ウラジーミル・ボガキン;10640;SOV;1930;1944;1990;1990;2;4;0;0;0;5;0;L10640;1930;1956;x
5 ミハイル・ボグダーノフ;10641;SOV;1939;1990;1990;1990;3;5;2;1;0;5;0;L10641;1939;1950;x
4 ニコライ・ボグダーノフ;10642;SOV;1940;1950;1990;1990;2;4;1;0;0;5;0;L10642;1940;1959;x
6 パベル・ボグダーノフ;10643;SOV;1930;1990;1990;1990;3;6;16;1;0;5;0;L10643;1930;1950;x
6 ペトル・ボグダノヴィッチ;10644;SOV;1940;1990;1990;1990;3;6;0;1;0;5;0;L10644;1940;1947;x
5 ヴィクトル・ボグダノヴィッチ;10645;SOV;1943;1950;1990;1990;2;5;0;0;0;5;0;L10645;1943;1983;x
5 ミハイル・ボゴモーロフ;10646;SOV;1939;1990;1990;1990;3;5;128;1;0;5;0;L10646;1930;1940;x
5 バシリ・ボイコ;10647;SOV;1943;1953;1990;1990;2;5;0;0;0;5;0;L10647;1943;1971;x
5 ヒョードル・ボコフ;10648;SOV;1940;1949;1990;1990;2;5;1;0;0;5;0;L10648;1940;1961;x
6 アレクサンドル・ボンドヴィスキー;10649;SOV;1939;1990;1990;1990;3;6;16;1;0;5;0;L10649;1939;1947;x
5 ユーリ・ボルドジロヴィスキー;10650;SOV;1941;1950;1955;1990;1;5;32;1;0;5;0;L10650;1941;1968;x
6 ミハイル・ボリソフ;10651;SOV;1941;1990;1990;1990;3;6;4;1;0;5;0;L10651;1941;1958;x
5 ウラジーミル・ボリソフ;10652;SOV;1944;1990;1990;1990;3;5;0;0;0;5;0;L10652;1944;1990;x
5 アルカディ・ボリソフ＝シスター;10653;SOV;1941;1990;1990;1990;3;5;2;0;0;5;0;L10653;1941;1942;x
6 アレクサンドル・ボーマン;10654;SOV;1942;1950;1990;1990;2;6;0;1;0;5;2;L10654;1942;1982;x
6 セメン・ボルシチエフ;10655;SOV;1942;1946;1990;1990;2;6;256;1;0;5;0;L10655;1942;1975;x
4 チモフェイ・ボルシチエフ;10656;SOV;1938;1944;1990;1990;2;4;1;0;0;5;0;L10656;1938;1948;x
4 ニコライ・ボルゾフ;10657;SOV;1938;1944;1990;1990;2;4;0;0;0;5;0;L10657;1938;1965;x
6 ミトロファン・ボジュコ;10658;SOV;1943;1950;1990;1990;2;6;0;1;0;5;0;L10658;1943;1990;x
6 ペトル・ブライコ;10659;SOV;1942;1950;1958;1990;1;6;65536;1;0;5;2;L10659;1942;1969;x
6 デトレフ・ブランカルン;10660;SOV;1942;1945;1990;1990;2;6;4;1;0;5;0;L10660;1942;1979;x
5 ロバート・ブリチェノク;10661;SOV;1930;1940;1990;1990;2;5;8;1;0;5;0;L10661;1930;1972;x
6 パベル・ブリケル;10662;SOV;1943;1990;1990;1990;3;6;4;2;0;5;0;L10662;1943;1983;x
4 ニキータ・ブリエフ;10663;SOV;1930;1944;1990;1990;2;4;0;0;0;5;0;L10663;1930;1955;x
4 イアコヴ・ブローニン;10664;SOV;1940;1990;1990;1990;3;4;128;0;0;5;0;L10664;1940;1955;x
5 グリゴリー・ブルサー;10665;SOV;1943;1950;1990;1990;2;5;0;1;0;5;0;L10665;1943;1951;x
5 ゲオルギー・ブホベッツ;10666;SOV;1941;1945;1990;1990;2;5;0;0;0;5;0;L10666;1941;1967;x
6 ミハイル・ブシュティノヴィッチ;10667;SOV;1930;1938;1990;1990;2;6;128;1;0;5;0;L10667;1930;1950;x
3 ローマ・ブルドヴィッチ;10668;SOV;1941;1950;1990;1990;2;3;0;0;0;5;0;L10668;1941;1985;x
4 イヴァン・ブリシェフ;10669;SOV;1930;1940;1945;1990;1;4;1;0;0;5;0;L10669;1930;1968;x
6 アレクサンドル・ブリュシュキン;10670;SOV;1930;1990;1990;1990;3;6;32;1;0;5;0;L10670;1930;1938;x
8 アレクセイ・ブルデイニー;10671;SOV;1944;1945;1974;1990;1;8;144;2;0;5;0;L10671;1944;1974;x
6 デニス・ブルドフ;10672;SOV;1938;1990;1990;1990;3;6;128;1;0;5;0;L10672;1938;1946;x
6 イワン・ブレニン;10673;SOV;1937;1990;1990;1990;3;6;2;1;0;5;0;L10673;1937;1954;x
4 ゲオルギー・ブリチェンコフ;10674;SOV;1930;1990;1990;1990;3;4;0;0;0;5;0;L10674;1930;1943;x
5 イヴァン・ブルマコフ;10675;SOV;1943;1990;1990;1990;3;5;128;1;0;5;0;L10675;1943;1973;x
5 バシリ・ブルマソフ;10676;SOV;1939;1990;1990;1990;3;5;2;1;0;5;0;L10676;1939;1955;x
4 イワン・ブロフ;10677;SOV;1941;1944;1990;1990;2;4;0;0;0;5;0;L10677;1941;1975;x
4 ミハイル・ブルトセフ;10678;SOV;1944;1990;1990;1990;3;4;0;0;0;5;0;L10678;1944;1990;x
5 ボリス・ボイチェヴィスキー;10679;SOV;1939;1944;1990;1990;2;5;32;0;0;5;0;L10679;1939;1972;x
6 グリゴリー・バイストリコフ;10680;SOV;1937;1941;1990;1990;2;6;2;1;0;5;0;L10680;1937;1957;x
4 アレクサンドル・ビストロフ;10681;SOV;1941;1950;1990;1990;2;4;1;0;0;5;0;L10681;1941;1964;x
3 コンスタンチン・ブジャバ;10682;SOV;1941;1990;1990;1990;3;3;1;1;0;5;0;L10682;1941;1952;x
7 ポルフィリー・チャンチバゼ;10683;SOV;1937;1941;1950;1990;1;7;4;1;0;5;0;L10683;1937;1950;x
5 イアコブ・チャニシェフ;10684;SOV;1939;1943;1990;1990;2;5;16;1;0;5;0;L10684;1939;1987;x
6 ボレスワフ・チャルニアヴィスキー;10685;SOV;1930;1940;1990;1990;2;6;4;1;0;5;0;L10685;1930;1961;x
5 コルニリー・チェレパノフ;10686;SOV;1943;1990;1990;1990;3;5;16;1;0;5;0;L10686;1943;1953;x
4 セメン・チェルネツスキー;10687;SOV;1930;1990;1990;1990;3;4;0;0;0;5;0;L10687;1930;1950;x
6 ミハイル・チェルニアヴィスキー;10689;SOV;1930;1940;1990;1990;2;6;128;1;0;5;0;L10689;1930;1950;x
5 ドミトリー・チェルニエンコ;10690;SOV;1940;1990;1990;1990;3;5;128;1;0;5;0;L10690;1940;1943;x
6 グリゴリー・チェルノフ;10691;SOV;1944;1950;1990;1990;2;6;0;1;0;5;0;L10691;1944;1958;x
5 ニコライ・チェルヌハ;10692;SOV;1941;1990;1990;1990;3;5;0;0;0;5;0;L10692;1941;1990;x
5 セルゲイ・チェルヌイフ;10693;SOV;1938;1990;1990;1990;3;5;0;0;0;5;2;L10693;1938;1941;x
6 ペトル・チェルニシェフ;10694;SOV;1941;1990;1990;1990;3;6;0;2;0;5;0;L10694;1941;1966;x
5 バシリ・チェルニシェフ;10695;SOV;1941;1990;1990;1990;3;5;16;1;0;5;0;L10695;1941;1969;x
3 バシリ・チェルニショフ;10696;SOV;1930;1940;1945;1990;1;3;4;1;0;5;0;L10696;1930;1952;x
5 セルゲイ・チェストヴァロフ;10697;SOV;1930;1990;1990;1990;3;5;0;1;0;5;0;L10697;1930;1941;x
5 ウラジーミル・チェトコフ;10698;SOV;1930;1930;1990;1990;2;5;512;1;0;5;0;L10698;1930;1958;x
5 ニコライ・チェトヴェリコフ;10699;SOV;1940;1990;1990;1990;3;5;128;0;0;5;0;L10699;1940;1941;x
5 イワン・チンノフ;10700;SOV;1942;1990;1990;1990;3;5;2;1;0;5;0;L10700;1942;1944;x
6 イヴァン・チスティアコフ;10701;SOV;1941;1945;1954;1990;1;6;10;1;0;5;0;L10701;1941;1979;x
6 コンスタンチン・チスティアコフ;10702;SOV;1939;1990;1990;1990;3;6;129;0;0;5;0;L10702;1939;1955;x
6 グリゴリー・チュチェフ;10703;SOV;1942;1950;1958;1990;1;6;16384;2;0;5;2;L10703;1942;1973;x
5 ウラジスラフ・チュディン;10704;SOV;1940;1990;1990;1990;3;5;2;1;0;5;0;L10704;1940;1943;x
5 レオニード・チュマコフ;10705;SOV;1942;1990;1990;1990;3;5;0;1;0;5;2;L10705;1942;1973;x
6 ダニイル・チュプリギン;10706;SOV;1942;1990;1990;1990;3;6;128;2;0;5;0;L10706;1942;1977;x
6 ニコライ・ダガエフ;10707;SOV;1942;1950;1960;1990;1;6;0;1;0;5;2;L10707;1942;1988;x
6 セルゲイ・ダニロフ;10708;SOV;1938;1990;1990;1990;3;6;8;1;0;5;0;L10708;1938;1944;x
6 アルトゥール・ダンネベルゲス;10709;SOV;1930;1990;1990;1990;3;6;4;2;0;5;0;L10709;1930;1941;x
6 イヴァン・ダシチェフ;10710;SOV;1939;1990;1990;1990;3;6;0;2;0;5;0;L10710;1939;1954;x
6 イヴァン・ダヴィドヴィスキー;10711;SOV;1939;1945;1990;1990;2;6;2;1;0;5;0;L10711;1939;1960;x
4 イヴァン・ダビドフ;10712;SOV;1940;1990;1990;1990;3;4;0;0;0;5;0;L10712;1940;1945;x
6 ゲオルギー・デグティアレフ;10713;SOV;1939;1944;1955;1990;1;6;4;1;0;5;0;L10713;1939;1973;x
5 バシリ・デグティアレフ;10714;SOV;1941;1990;1990;1990;3;5;0;0;0;5;0;L10714;1941;1949;x
5 アレクサンドル・デ＝ラザリ;10715;SOV;1930;1990;1990;1990;3;5;0;0;0;5;0;L10715;1930;1942;x
6 イヴァン・デムチュク;10716;SOV;1941;1990;1990;1990;3;6;128;1;0;5;0;L10716;1941;1966;x
5 ニコライ・デメンテフ;10717;SOV;1930;1990;1990;1990;3;5;16;1;0;5;0;L10717;1930;1954;x
5 ニコライ・デニセヴィッチ;10718;SOV;1944;1990;1990;1990;3;5;64;1;0;5;0;L10718;1944;1965;x
6 セルゲイ・デニソフ;10719;SOV;1938;1941;1990;1990;2;6;4096;1;0;5;2;L10719;1938;1947;x
5 クズマ・デレヴィアンコ;10720;SOV;1939;1945;1990;1990;2;5;0;0;0;5;0;L10720;1939;1954;x
6 コンスタンチン・デルガチュ;10721;SOV;1939;1990;1990;1990;3;6;4;1;0;5;0;L10721;1939;1945;x
7 アナトリー・ディアコノフ;10722;SOV;1940;1945;1990;1990;2;7;256;1;0;5;0;L10722;1940;1963;x
5 ウラジーミル・ディアコノフ;10723;SOV;1941;1990;1990;1990;3;5;0;0;0;5;0;L10723;1941;1969;x
6 ペトル・ディブルーバ;10724;SOV;1938;1990;1990;1990;3;6;8;1;0;5;0;L10724;1938;1971;x
6 ミハイル・ドミトリエフ;10725;SOV;1941;1948;1958;1990;1;6;2;1;0;5;0;L10725;1941;1984;x
6 バシリ・ドミトリエフ;10726;SOV;1942;1990;1990;1990;3;6;4;1;0;5;0;L10726;1942;1967;x
6 エロフェイ・ドブロヴォルスキー;10727;SOV;1942;1949;1990;1990;2;6;0;2;0;5;0;L10727;1942;1987;x
4 ドミトリー・ドビィキン;10728;SOV;1942;1947;1990;1990;2;4;0;0;0;5;0;L10728;1942;1966;x
6 セメン・ドンスコフ;10729;SOV;1941;1952;1990;1990;2;6;1;1;0;5;0;L10729;1941;1972;x
5 パヴェル・ドロニン;10730;SOV;1941;1990;1990;1990;3;5;0;0;0;5;0;L10730;1941;1976;x
5 ミハイル・ドレベデネフ;10731;SOV;1942;1950;1990;1990;2;5;0;1;0;5;0;L10731;1942;1972;x
6 ニコライ・ドライア;10732;SOV;1942;1950;1990;1990;2;6;0;1;0;5;0;L10732;1942;1969;x
5 ドミトリー・ドレミン;10733;SOV;1942;1990;1990;1990;3;5;0;1;0;5;0;L10733;1942;1953;x
6 イヴァン・ドレモフ;10734;SOV;1939;1943;1990;1990;2;6;128;2;0;5;0;L10734;1939;1958;x
5 ニコライ・ドロノフ;10735;SOV;1940;1944;1990;1990;2;5;0;0;0;5;0;L10735;1940;1979;x
5 ニコライ・ドロズドロフ;10736;SOV;1930;1930;1930;1990;1;5;516;1;0;5;0;L10736;1930;1940;x
7 パベル・ドルゴフ;10737;SOV;1940;1990;1990;1990;3;7;128;1;0;5;0;L10737;1940;1953;x
6 ドミトリー・ドリュチュキン;10738;SOV;1941;1990;1990;1990;3;6;0;0;0;5;0;L10738;1941;1990;x
5 ニコライ・ドビーニン;10739;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10739;1941;1986;x
5 ヒョードル・デュボヴィスコイ;10740;SOV;1941;1946;1990;1990;2;5;0;0;0;5;0;L10740;1941;1972;x
5 イヴァン・デュドコフ;10741;SOV;1941;1990;1990;1990;3;5;0;0;0;5;0;L10741;1941;1990;x
6 ミハイル・デュカ;10742;SOV;1945;1972;1990;1990;2;6;16;1;0;5;0;L10742;1945;1972;x
5 ミハイル・デュクハノフ;10743;SOV;1930;1941;1990;1990;2;5;4;1;0;5;0;L10743;1930;1953;x
5 パベル・ダイナー;10744;SOV;1943;1990;1990;1990;3;5;1;0;0;5;0;L10744;1943;1983;x
6 イアン・ドゼニット;10745;SOV;1930;1937;1990;1990;2;6;2;2;0;5;0;L10745;1930;1967;x
6 パヴェル・イェヒーモフ;10746;SOV;1941;1950;1959;1990;1;6;0;1;0;5;0;L10746;1941;1974;x
6 アレクサンドル・エゴロフ;10747;SOV;1941;1990;1990;1990;3;6;128;1;0;5;0;L10747;1941;1964;x
5 ニキータ・エゴロフ;10748;SOV;1941;1950;1960;1990;1;5;1;0;0;5;0;L10748;1941;1970;x
3 ステパン・エミリアノフ;10749;SOV;1930;1990;1990;1990;3;3;1;0;0;5;0;L10749;1930;1953;x
3 アレクセイ・エピシェフ;10750;SOV;1944;1954;1960;1990;1;3;0;0;0;5;0;L10750;1944;1985;x
6 イアコヴ・エレメンコ;10751;SOV;1941;1990;1990;1990;3;6;2;1;0;5;0;L10751;1941;1945;x
6 バシリ・エルマチェンコフ;10752;SOV;1939;1943;1953;1990;1;6;131072;2;0;5;2;L10752;1939;1963;x
5 アレクサンドル・エルモラエフ;10753;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10753;1941;1971;x
4 パベル・エルモリン;10754;SOV;1930;1941;1990;1990;2;4;1;0;0;5;0;L10754;1930;1974;x
6 イラリオン・エシペンコ;10755;SOV;1941;1990;1990;1990;3;6;0;1;0;5;0;L10755;1941;1988;x
5 バシリ・エブドキモフ;10756;SOV;1940;1990;1990;1990;3;5;0;1;0;5;0;L10756;1940;1941;x
6 イワン・エヴシェヴェフ;10757;SOV;1938;1945;1990;1990;2;6;16384;1;0;5;2;L10757;1938;1964;x
5 ペトル・エヴシュティジネフ;10758;SOV;1941;1945;1990;1990;2;5;0;0;0;5;0;L10758;1941;1970;x
5 ヒョードル・フェデンコ;10759;SOV;1939;1945;1990;1990;2;5;16;0;0;5;0;L10759;1939;1973;x
6 アンドレイ・フェディウニン;10760;SOV;1939;1990;1990;1990;3;6;8;1;0;5;0;L10760;1939;1941;x
4 アレクセイ・フェドロフ;10761;SOV;1941;1990;1990;1990;3;4;16;0;0;5;0;L10761;1941;1979;x
5 ゲオルギー・フェドロフ;10762;SOV;1930;1990;1990;1990;3;5;0;1;0;5;0;L10762;1930;1941;x
5 ユリー・フェドロフ;10763;SOV;1943;1950;1990;1990;2;5;0;1;0;5;0;L10763;1943;1982;x
6 バシリ・フェドロフ;10764;SOV;1944;1990;1990;1990;3;6;0;0;0;5;0;L10764;1944;1990;x
5 コンスタンチン・フェドロヴィスキー;10765;SOV;1942;1990;1990;1990;3;5;0;1;0;5;0;L10765;1942;1944;x
6 ミハイル・フィラトフ;10766;SOV;1942;1990;1990;1990;3;6;2;1;0;5;0;L10766;1942;1962;x
5 キリル・フィラシュキン;10767;SOV;1942;1952;1990;1990;2;5;0;1;0;5;0;L10767;1942;1966;x
5 アレクサンドル・フィリン;10768;SOV;1930;1990;1990;1990;3;5;0;0;0;5;0;L10768;1930;1942;x
6 ゲオルギー・フィリポポフ;10769;SOV;1942;1945;1990;1990;2;6;128;1;0;5;0;L10769;1942;1959;x
6 アレクサンドル・フィルソヴィッチ;10770;SOV;1940;1990;1990;1990;3;6;256;1;0;5;0;L10770;1940;1960;x
6 セルゲイ・フォメンコ;10771;SOV;1938;1941;1990;1990;2;6;0;2;0;5;0;L10771;1938;1957;x
5 サーヴァ・フォミチェンコ;10772;SOV;1941;1990;1990;1990;2;5;0;1;0;5;0;L10772;1941;1974;x
6 ミハイル・フォミチェフ;10773;SOV;1944;1953;1990;1990;2;6;128;1;0;5;0;L10773;1944;1972;x
7 ニコライ・フォミン;10774;SOV;1939;1943;1950;1990;1;7;4;1;0;5;0;L10774;1939;1969;x
6 エフゲニー・フォミニク;10775;SOV;1943;1953;1990;1990;2;6;128;1;0;5;0;L10775;1943;1960;x
7 イヴァン・フロロフ;10776;SOV;1943;1950;1955;1990;1;7;4;1;0;5;0;L10776;1943;1968;x
5 セルゲイ・フロロフ;10777;SOV;1941;1990;1990;1990;3;5;0;1;0;5;0;L10777;1941;1964;x
6 ポルフィリー・フルト;10778;SOV;1939;1990;1990;1990;3;6;2;1;0;5;0;L10778;1939;1962;x
6 セルゲイ・ガラドシェフ;10779;SOV;1941;1950;1990;1990;2;6;0;1;0;5;0;L10779;1941;1954;x
5 ニコライ・ガライ;10780;SOV;1942;1990;1990;1990;3;5;2;1;0;5;0;L10780;1942;1979;x
5 セルゲイ・ガラクチオノフ;10781;SOV;1930;1990;1990;1990;3;5;0;1;0;5;0;L10781;1930;1941;x
6 スタニスワフ・ガリッキー;10782;SOV;1942;1990;1990;1990;3;6;16;2;0;5;0;L10782;1942;1980;x
