BRIG_MODEL_16_7;対潜兵装Ⅷ;;;;;;;;;;X
BRIG_MODEL_16_8;対潜兵装Ⅸ;;;;;;;;;;X
;;;;;;;;;;;X
SDESC_FLOATPLANE;この艦船は水上機を有します。;;;;;;;;;;X
BRIG_MODEL_30_1;基本型水上機;;;;;;;;;;X
BRIG_MODEL_30_2;改良型水上機;;;;;;;;;;X
BRIG_MODEL_30_3;発展型水上機;;;;;;;;;;X
BRIG_MODEL_30_4;準現代型水上機;;;;;;;;;;X
;;;;;;;;;;;X
BRIG_MODEL_30_5;ジェット水上機;;;;;;;;;;X
BRIG_MODEL_30_6;艦載ヘリコプター;;;;;;;;;;X
;;;;;;;;;;;X
NAME_D_RSV_33;砲兵;;;;;;;;;;X
SNAME_D_RSV_33;砲兵;;;;;;;;;;X
LDESC_D_RSV_33;砲兵を中心とした編成を成された「砲兵師団」は、圧倒的な火力で敵を攻撃できます。ソ連やドイツで編成され、火力主義の重要性を大戦後半に示しました。;;;;;;;;;;X
SDESC_D_RSV_33;砲兵師団;;;;;;;;;;X
MODEL_33_0;砲兵 '40;;;;;;;;;;X
;;;;;;;;;;;X
MODEL_33_1;砲兵 '43;;;;;;;;;;X
MODEL_33_2;砲兵 '45;;;;;;;;;;X
MODEL_33_3;砲兵 '49;;;;;;;;;;X
MODEL_33_4;砲兵 '55;;;;;;;;;;X
;;;;;;;;;;;X
;;;;;;;;;;;X
NAME_D_RSV_34;陸上戦艦;;;;;;;;;;X
SNAME_D_RSV_34;陸上戦艦;;;;;;;;;;X
SDESC_D_RSV_34;陸上戦艦師団;;;;;;;;;;X
LDESC_D_RSV_34;陸上戦艦は、アドルフ・ヒトラー下のドイツで生産が計画された架空の超重戦車です。予定された重量は1000t、主砲はシャルンホルスト級の28cm砲となる予定でした。当然ながら、この過大なる重量は運用上大きな問題になるであろうことが想像され、史実では1944年には軍需大臣アルベルト・シュペーアにより計画が停止されています。;;;;;;;;;;X
;;;;;;;;;;;X
MODEL_34_0;陸上戦艦;;;;;;;;;;X
NAME_CAVALRY_BRIGADE;;;;;;;;;;;X
SNAME_CAVALRY_BRIGADE;;;;;;;;;;;X
SDESC_CAVALRY_BRIGADE;;;;;;;;;;;X
LDESC_CAVALRY_BRIGADE;;;;;;;;;;;X
NAME_SP_ANTI_AIR;;;;;;;;;;;X
SNAME_SP_ANTI_AIR;;;;;;;;;;;X
SDESC_SP_ANTI_AIR;;;;;;;;;;;X
LDESC_SP_ANTI_AIR;;;;;;;;;;;X
NAME_MEDIUM_ARMOR;;;;;;;;;;;X
SNAME_MEDIUM_ARMOR;;;;;;;;;;;X
SDESC_MEDIUM_ARMOR;;;;;;;;;;;X
LDESC_MEDIUM_ARMOR;;;;;;;;;;;X
;;;;;;;;;;;X
NAME_D_RSV_35;強襲揚陸艦;;;;;;;;;;X
SNAME_D_RSV_35;揚陸艦;;;;;;;;;;X
LDESC_D_RSV_35;強襲揚陸艦は、第二次大戦期の軽空母の位置を置換するように登場した新しい艦種です。ヘリコプターを搭載し、沿岸に対する垂直方向の攻撃を担います。搭載するヘリコプターのために対潜攻撃力は軽空母譲りのものがあり、同時に揚陸戦闘を得意とするために比較的高い沿岸攻撃能力も持ちます。ただし装甲の薄さは軽空母譲りで、また対艦攻撃に秀でているとも言い難いため運用の際には制海権は自陣営側にあるのが前提となるでしょう。;;;;;;;;;;X
SDESC_D_RSV_35;強襲揚陸艦は高い対潜能力と沿岸攻撃力を有します。;;;;;;;;;;X
MODEL_35_0;強襲ヘリコプター母艦;;;;;;;;;;X
;;;;;;;;;;;X
;;;;;;;;;;;X
MODEL_29_0;初期型重潜水艦;;;;;;;;;;X
MODEL_29_1;改良型重潜水艦;;;;;;;;;;X
MODEL_29_2;超大型潜水艦;;;;;;;;;;X
MODEL_29_3;改良型超大型潜水艦;;;;;;;;;;X
MODEL_29_4;冷戦期重潜水艦;;;;;;;;;;X
;;;;;;;;;;;X
MODEL_29_5;基本型原子力潜水艦;;;;;;;;;;X
MODEL_29_6;改善型原子力潜水艦;;;;;;;;;;X
#EOF;;;;;;;;;;;X
