#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
##################################################################################;;;;;;;;;;;X
#  Event Texts;;;;;;;;;;;X
##################################################################################;;;;;;;;;;;X
ELECTION_TITLE;選挙;Election Times;;;;;;;;;X
sc_win_4;およそ3年にわたる抗争の後、共和国派が半島における重要な地域をほぼすべて掌握し、フランコに決定的な勝利をおさめた。しかし国粋派はまだ抵抗を続けており、彼らの戦う意欲は少しも衰えていない。状況からしてどちらかが完全勝利するのは不可能だろう。人々は飢え、スペイン全土が荒野と化し、若者たちが1世代丸ごと戦場で命を落としたのだ。停戦はすでに成立済みだ。今は両者が共和国にとって受け入れやすい和平合意を結ぼうとしている。それは共和国が交渉の主導権を握っているからだ。一方、ヨーロッパでは緊張が高まりつつあり、西側民主主義諸国とドイツの対立するようなことがあれば、スペイン内戦に対するフランスとイギリスの姿勢が変わる恐れもある。;After almost 3 years of confrontation, the Repubican side now controls almost all the key areas on the Peninsula and have won important victories against Franco. Yet the Nationalist forces continue to resist and their will to fight hasn't decreased a bit. Total victory seems impossible -- not with people starving, and with the entire country turned into a wasteland soaked with the blood of a generation of Spanish young men and women. A cease-fire has been agreed to, while both sides try to reach a peace agreement acceptable to the Republic, which has the upper hand in the negotiations. Meanwhile, tensions are rising in Europe and the potential for crisis between the western democracies and Germany could change both France's and England's attitude towards the Spanish conflict.;;;;;;;;;X
#;;;;;;;;;;;X
# Watchtower Texts;;;;;;;;;;;X
#;;;;;;;;;;;X
watch_usa_desc;アメリカ合衆国は、太平洋において日本が征服した地域への限定的反攻を始める機会を伺っていた。そしてガダルカナルが時期的にも位置的にも絶好の反攻目標だと判明する。アメリカ海兵隊は戦略の鍵を握るこの島を占領し、決死の覚悟でガダルカナルを奪還しようとする日本軍の反撃から島を守った。以後も日本軍は執拗に反撃を仕掛けてくるが、すべてアメリカ海軍が打ち破り、島への補給線が寸断されるのを防いだ。増援の陸軍師団も（その多くが訓練を終えたばかりの新兵だったが）ガダルカナルに入った。さらに陸軍と海兵隊の航空機がパイロットとともにヘンダーソン飛行場に着々と集結し、強力な航空兵力を形成した。こうしてアメリカ軍はガダルカナル戦に勝利したことで、オーストラリアに通じる補給線の安全を確保しただけでなく、ソロモン諸島地域における局地的優位を築き、新たな上陸作戦を行うための拠点を得た。また、この島には陸上航空部隊が配備されていることから、今後上陸作戦を行う際は彼らを防空任務に使うことができる。確かにガダルカナルを領土としてみれば疫病のはびこる密林でしかない。しかしこの島の攻略がアメリカ軍の戦略に与えた影響は計り知れない。なぜなら、このガダルカナル戦において、アメリカ軍は日本軍の進撃を初めて目に見える形で撃退したのである。現在、アメリカ国内では工業生産が一段と増大し、世界最大の経済力を支える各種資源は軍需生産へのシフトが急ピッチで進められている。こうしてアメリカが勢いを戻してきたことで、日本は滅亡への道をたどり始めるのだ。;The United States of America has been searching for an opportunity to launch a limited counterattack against Japanese gains in the Pacific, and at Guadalcanal it has found the right time and place. US Marines have managed to seize the key island and hold it against determined counterattacks, and the US Navy has thwarted numerous Japanese naval efforts and kept the supply lanes open. Army divisions, often just finished training, have reinforced the island, and slowly but steadily Marine and Army aviators and their planes have amassed on Henderson field to form a powerful air force. Victory at Guadalcanal not only secures the supply line to Australia. it also gives the US local superiority in this area of the Solomon s, and a starting point for further amphibious operations supported by a protective umbrella of land based air. The territory won may well be little more than disease filled jungle, but the strategic consequences are immense. For the first time, US forces have clearly turned back the Japanese advance. With American industry roaring to new heights and the resources of the world s largest economy rapidly retooling for wartime production, this change in momentum promises to be the beginning of the end for Japan.;;;;;;;;;X
watch_jap_desc;日本軍がガダルカナル島を占領する目的は、もともとアメリカからオーストラリアへと続く洋上の生命線を分断することにあった。しかしこの密林の島を巡る戦闘は、東京の総司令部の人間が誰ひとりとして予想しなかったペースで急速に拡大していき、初期のアメリカ軍反攻の焦点となる。しかしアメリカ軍に勝利の女神は微笑まなかった。日本軍がガダルカナル島を奪還したのである。ガダルカナルを守っていたアメリカ第1海兵師団は無残に撃退され、空軍基地は再び日本軍の手に落ちた。危険な水域である鉄底海峡では大日本帝国海軍の巡洋艦や駆逐艦が、練度の低い水兵が乗るアメリカ海軍艦隊に夜戦を挑み、徹底的に叩きのめした。ガダルカナル沖では幾度となく海戦が繰り返され、日本軍の発射した魚雷は十中八九アメリカ海軍艦の船体に命中した。この戦いでは艦船だけでなく、アメリカ軍の自信も失われた。アメリカ陸軍も海軍も、いまだ強大な力を誇る大日本帝国と戦い続けられる力がないことを、ガダルカナルで露呈したのだ。そのためオーストラリアは戦略面でも、輸送船団にとってもアメリカの重荷となる。特に輸送船団は日本軍航空部隊に撃沈されないように、かなりの遠回りを強いられるようになる。確かにガダルカナルは理想的な前進基地だ。だがその魅力のためにアメリカ海軍は無謀な戦いを挑んで破れ、日本軍の主要防衛線への攻撃がおろそかになったのである。ガダルカナルにおける日本軍の勝利は、反攻の早期実行を望んでいたアメリカ軍にとって深刻な痛手となった。たとえ将来アメリカ軍がこの島に再び攻勢をかけたとしても、その時までに日本軍は防戦の準備を整えているだろう。ガダルカナルでの勝利は、日本軍にとって貴重な時間稼ぎとなった。こうしている間にも日本軍は太平洋中で防衛体制を強化し、連合軍は予定していた反攻の度重なる延期を強いられるのだ。;The occupation of Guadalcanal was initially motivated by a desire to cut the US lifeline to Australia. The escalation of the fight for this jungle island has proved far swifter than anyone in Tokyo could have predicted, and it has become a focal point of the early US counterattack. Unfortunately for the Americans it is Japan who now retains control of Guadalcanal, with the 1st Marine Division ignominiously pushed off and the airbase again in Japanese hands. IJN cruisers and destroyers have badly mauled poorly trained American crews in night actions inside the deadly waters of Iron Bottom sound and Japanese torpedoes have found their way into American hulls far too often in the repeated naval battles off the island. The confidence of American troops is another casualty, as neither its army nor its navy has proved capable of sustaining operations against the still fearsome Japanese Empire. Australia now seems as much a liability as an asset, as convoys to that nation must take long detours to avoid deadly Japanese airpower. Guadalcanal has served beautifully as an advance base, luring the USN to defeat and deflecting American efforts from Japan s main line of defense. The Japanese victory at Guadalcanal is a tremendous setback to American hopes for a quick counteroffensive, and while US troops may one day return, this key victory has bought Japan invaluable time. In the meanwhile, Japanese defenses grow more and more prepared all across the Pacific and planned Allied offensives are postponed again and again.;;;;;;;;;X
#;;;;;;;;;;;X
# Platinean War;;;;;;;;;;;X
#;;;;;;;;;;;X
SAWAR_1_NAME;ドイツからの物資が到着;German supplies arrives;;;;;;;;;X
SAWAR_1_DESC;南アメリカで連合軍と戦う我が国を助けようと、ドイツが新たに物資を送ってきている。ドイツからさらに物資が送られてきても受け入れられるように、我が国の港を開けておかねばならない。;Germany is sending new supplies to our nation to help us during our battle against the allied forces in South America. We must keep our ports open to be able to receive more help from them later.;;;;;;;;;X
SAWAR_1_OPTIONA;すごい！;Great!;;;;;;;;;X
SAWAR_2_NAME;アメリカからの物資が到着;USA supplies arrives;;;;;;;;;X
SAWAR_2_DESC;南アメリカで枢軸軍と戦う我が国を助けようと、アメリカが新たに物資を送ってきている。アメリカからさらに物資が送られてきても受け入れられるように、我が国の港を開けておかねばならない。;USA is sending new supplies to our nation to help us during our battle against the axis forces in South America. We must keep our ports open to be able to receive more help from them later.;;;;;;;;;X
SAWAR_2_OPTIONA;すごい！;Great!;;;;;;;;;X
SAWAR_3_NAME;アメリカがレシフェに本格的な軍事基地の建設を提案;USA offers to establish a complete military base in Recife;;;;;;;;;X
SAWAR_3_DESC;我が国は枢軸軍に苦戦している。そのためアメリカは、この戦域での戦いを支援しようと、我が国のレシフェに軍事基地を建設することを提案してきた。基地を建設すれば支援を受け入れるための滑走路が設けられ、さらに南アメリカからファシストの脅威を排除する我が国の決意を示すことにもなる。だが悲しむべきは、この基地建設に他の南米諸国が嫌悪の眼差しを向けていることだ。;Due to our bad results during the fight against the Axis forces, USA is offering us to establish a base in Recife to help in the operations in this theatre. This will create a landing zone for their help and will show them our willingness to stop the fascist menace in South America. Sadly, this could be seen with bad eyes by other South American nations.;;;;;;;;;X
SAWAR_3_OPTIONA;どんな支援でも必要だ！;We need all their help!;;;;;;;;;X
SAWAR_3_OPTIONB;アメリカの連中をここに入れるわけにはいかない;No Yankees in here;;;;;;;;;X
SAWAR_20_NAME;アメリカがブラジルのレシフェに本格的な軍事基地を建設;USA establish a full military base in Recife, Brazil;;;;;;;;;X
SAWAR_20_DESC;ブラジル軍の苦戦を受け、アメリカはこの戦域への積極的介入を決定し、レシフェに軍事基地を建設した。これにより、物資や部隊を搬入する新たなルートが確立されるのだ。;Because of the poor results that the brazilian forces got during this war, USA have decided to enter more actively into the theatre and created a new base in Recife. This is going to create a new channel for supplies and forces to arrive... ;;;;;;;;;X
SAWAR_20_OPTIONA;南アメリカにアメリカの連中が入ってきた！;Yankees in South America!;;;;;;;;;X
SAWAR_4_NAME;ドイツが空挺兵師団の新設を支援;Germany supports our new paratroopers divisions;;;;;;;;;X
SAWAR_4_DESC;我が軍は南アメリカで最初となる空挺兵師団の創設を急ぎ、速やかに前線に投入しなければならない。ありがたいことにドイツからは空挺兵の訓練を助けるとの申し出を受けている。ドイツの支援により空挺兵の訓練が完了すれば、我が国は空挺兵部隊を実戦配備した世界で5番目の国となるのだ。;Our project to establish the first paratrooper division in Latin America must be quickly finished to send the troops to the front. Germany is offering us some help to finish the training of the recruits. Our nation will be the 5th nation in the world to have an active paratrooper division on active duty.;;;;;;;;;X
SAWAR_4_OPTIONA;訓練を完了する;Finish the training;;;;;;;;;X
SAWAR_4_OPTIONB;歩兵師団のほうが必要だ;We need more infantry divisions;;;;;;;;;X
SAWAR_5_NAME;アメリカがウルグアイに侵攻;Uruguay is invaded by USA;;;;;;;;;X
SAWAR_5_DESC;我が国の防衛体制は非力で、軍事的に高度なアメリカ軍侵略部隊から総攻撃を受けたら、持ちこたえられないだろう。我が国は降伏するしかない。;Our poorless defense system couldn't withstand a full attack of the more advanced USA troops. Our country must surrender.;;;;;;;;;X
SAWAR_5_OPTIONA;なんたることだ！;No!;;;;;;;;;X
SAWAR_6_NAME;ウルグアイがアメリカに攻略された;Uruguay has been invaded by USA;;;;;;;;;X
SAWAR_6_DESC;ウルグアイは我々の側に立って参戦した。しかし防衛体制が脆弱のため、侵略してきたアメリカ軍に新たな港を開くことになった。最悪の事態だ。これでブエノスアイレスはアメリカ軍に占領されたも同然だ。;Uruguay entered into the battle on our side. But their poorless defense system has opened a new port for the forces of USA. This is a disaster, because now the troops of USA are almost in Buenos Aires.;;;;;;;;;X
SAWAR_6_OPTIONA;なんたることだ！;No!;;;;;;;;;X
SAWAR_19_DESC;ウルグアイは枢軸側に立って参戦した。しかし防衛体制が脆弱で、侵略してきたアメリカ軍に新たな港を開くことになった。素晴らしいことだ。これでアメリカ軍はブエノスアイレスを占領したも同然だ。;Uruguay entered into the battle on the Axis side. But their poorless defense system has opened a new port for the forces of USA. This is great, because now the troops of USA are almost in Buenos Aires.;;;;;;;;;X
SAWAR_19_OPTIONA;やった！;Yes!;;;;;;;;;X
SAWAR_7_NAME;ペルーに同盟を提案？;Offer alliance to Peru?;;;;;;;;;X
SAWAR_7_DESC;ペルーは中立を宣言し、戦いを静観してきた。もし我々がペルーと同盟を結べば、連合軍の一部を牽制できる。歴史的領土の回復を認めると言えば、ペルーは我々の陣営に加わってくれるだろう。;Peru has watched all the battles and claimed their neutrality. Our good relations with them, opens a new way to distract some allied forces. We could offer them to join our cause, in exchange, they should be able to claim their historical territory.;;;;;;;;;X
SAWAR_7_OPTIONA;同盟を提案する;Offer it;;;;;;;;;X
SAWAR_7_OPTIONB;統一戦線など必要ない;We do not need them;;;;;;;;;X
SAWAR_8_NAME;アルゼンチンから枢軸陣営への参加提案;Argentina offers us to enter the Axis;;;;;;;;;X
SAWAR_8_DESC;ペルーは中立を宣言し、戦いを静観してきた。もし我々がアルゼンチンと同盟を結べば、南米における我が国の歴史的領土の回復を要求できるようにもなる。もちろん、それは我々の望まぬ、連合軍との戦争を意味するが……しかし戦争になっても、枢軸陣営は全面的に我々の軍事作戦を支援してくれるだろう。さて、どうすべきか。;Peru has watched all the battles and claimed their neutrality. Our good relations with Argentina, opens us the opportunity to claim our old lands in the continent. Of course, this will put as at war with the allied forces... something that it is not good... They offer us full support in our military actions. What should we do?;;;;;;;;;X
SAWAR_8_OPTIONA;アルゼンチンを助けよう！;Help Argentina!;;;;;;;;;X
SAWAR_8_OPTIONB;この戦争における中立を宣言する;Claim our neutrality in the conflict;;;;;;;;;X
SAWAR_8_OPTIONC;ファシズムに死を！;Fascism is dead!;;;;;;;;;X
SAWAR_9_NAME;ボリビアに同盟を提案？;Offer alliance to Bolivia?;;;;;;;;;X
SAWAR_9_DESC;ボリビアは中立を宣言し、戦いを静観してきた。もし我々がボリビアと同盟を結べば、連合軍の一部を牽制できる。歴史的領土の回復を認めると言えば、ボリビアは我々の陣営に加わってくれるだろう。;Bolivia has watched all the battles and claimed their neutrality. Our good relations with them, opens a new way to distract some allied forces. We could offer them to join our cause, in exchange, they should be able to claim their historical territory.;;;;;;;;;X
SAWAR_9_OPTIONA;ボリビアに同盟を提案する;Offer alliance to Bolivia;;;;;;;;;X
SAWAR_9_OPTIONB;統一戦線など必要ない;We do not need them;;;;;;;;;X
SAWAR_10_NAME;アルゼンチンから枢軸陣営への参加提案;Argentina offers us to enter the Axis;;;;;;;;;X
SAWAR_10_DESC;ボリビアは中立を宣言し、戦いを静観してきた。もし我々がアルゼンチンと同盟を結べば、南米における我が国の歴史的領土の回復を要求できるようにもなる。もちろん、それは我々の望まぬ、連合軍との戦争を意味するが……しかし戦争になっても、枢軸陣営は全面的に我々の軍事作戦を支援してくれるだろう。さて、どうすべきか。;Bolivia has watched all the battles and claimed their neutrality. Our good relations with Argentina, opens us the opportunity to claim our old lands in the continent. Of course, this will put as at war with the allied forces... something that it is not good... They offer us full support in our military actions. What should we do?;;;;;;;;;X
SAWAR_10_OPTIONA;アルゼンチンを助けよう！;Help Argentina!;;;;;;;;;X
SAWAR_10_OPTIONB;この戦争における中立を宣言する;Claim our neutrality in the conflict;;;;;;;;;X
SAWAR_10_OPTIONC;ファシズムに死を！;Fascism is dead!;;;;;;;;;X
SAWAR_11_NAME;エクアドルがペルーの枢軸陣営参加を憂慮;Ecuador is worried about Peru entrance into the Axis;;;;;;;;;X
SAWAR_11_DESC;ペルーが枢軸陣営に加わると決めた。これは明らかに我が国に宣戦布告するための布石である……独立を維持するためには何かしら他国に支援を求めなくてはならない。;Peru has decided to join the Axis side. It is obvious that their next move will be a war declaration against us... We have to look for some kind of support if we want to maintain our independence.;;;;;;;;;X
SAWAR_11_OPTIONA;助けを求めよう！;Cry for Help!;;;;;;;;;X
SAWAR_11_OPTIONB;来るなら来い！;Let them come!;;;;;;;;;X
SAWAR_12_NAME;エクアドルからの支援要請;Ecuador asks for help;;;;;;;;;X
SAWAR_12_DESC;ペルーが枢軸陣営に加わったことで、エクアドルの主権が脅かされている。エクアドル政府は手遅れになる前に我が国に助けを求めてきた。;Ecuador sees their sovereignty weakened by the entrance of Peru into the Axis side. They come to us looking for help before it is too late.;;;;;;;;;X
SAWAR_12_OPTIONA;エクアドルを助けよう！;Help Ecuador!;;;;;;;;;X
SAWAR_13_NAME;パラグアイがボリビアの枢軸陣営参加を憂慮;Paraguay is worried about Bolivia entrance into the Axis;;;;;;;;;X
SAWAR_13_DESC;ボリビアが枢軸陣営に加わると決めた。新たなチャコ戦争が起こるのは確実だ。我が国に南アメリカの枢軸軍に対抗するだけの力はない。手遅れにならないうちに支援を求めなくてはならない。;Bolivia has decided to join the Axis side. The fear of another Chaco War is obvious. We are not prepare to face the Axis forces in South America. We must look for help now before it is too late.;;;;;;;;;X
SAWAR_13_OPTIONA;助けを求めよう！;Cry for Help!;;;;;;;;;X
SAWAR_13_OPTIONB;来るなら来い！;Let them come!;;;;;;;;;X
SAWAR_14_NAME;パラグアイからの支援要請;Paraguay asks for help;;;;;;;;;X
SAWAR_14_DESC;ボリビアが枢軸陣営に加わったことで、パラグアイは新たなチャコ戦争の勃発を危惧している。パラグアイ政府は手遅れになる前に我が国に助けを求めてきた。;Paraguay fears another Chaco War with the entrance of Bolivia into the Axis side. They come to us looking for help before it is too late.;;;;;;;;;X
SAWAR_14_OPTIONA;パラグアイを助けよう！;Help Paraguay!;;;;;;;;;X
SAWAR_15_NAME;チリがボリビアの枢軸陣営参加を憂慮;Chile is worried about Bolivia entrance into the Axis;;;;;;;;;X
SAWAR_15_DESC;ボリビアが枢軸陣営に加わると決めた。1890年の硝石戦争の悪夢が再び蘇るのか……枢軸陣営に加わったボリビアは、間違いなく奪われた領土を取り戻すため、戦闘態勢を整えていない我が軍に奇襲攻撃をかけるはずだ。手遅れにならないうちに支援を求めなくてはならない。;Bolivia has decided to join the Axis side. The memories from the Saltpetre war in 1890 comes now... Their next move will surelly be a surprise attack against our unprepared forces to regain their lost territory. We must look for help before it is too late.;;;;;;;;;X
SAWAR_15_OPTIONA;助けを求めよう！;Cry for Help!;;;;;;;;;X
SAWAR_15_OPTIONB;来るなら来い！;Let them come!;;;;;;;;;X
SAWAR_16_NAME;チリからの支援要請;Chile asks for help;;;;;;;;;X
SAWAR_16_DESC;チリにはボリビアによる侵略の危機が迫っている。我々はこの戦域におけるアメリカ最大の同盟国として、この侵略を阻止しなければならない。;Chile fears an imminet invasion of Bolivia into their territory. By being the biggest partner of USA in this theatre of war we must prevent that.;;;;;;;;;X
SAWAR_16_OPTIONA;チリを助けよう！;Help Chile!;;;;;;;;;X
SAWAR_17_NAME;チリの楽観主義;Chile's opportunism;;;;;;;;;X
SAWAR_17_DESC;アルゼンチン軍はブラジル領内での戦いにすべてを集中している。もしアルゼンチンがブラジルに勝ったなら、敵対関係にある我が国と間の武力衝突が起こるだろう。我々としてはなんとしてもアルゼンチンとの戦争は避けねばならない。唯一回避できる方法は、我々がブラジルを支援し、ブラジルがアルゼンチンを敗北させることだ。;Argentinian forces are too busy fighting in Brazil's territory. If Argentina wins this war, our bad relations will surelly end in an armed conflict. We must prevent this. Our only chance is to help Brazil to win now.;;;;;;;;;X
SAWAR_17_OPTIONA;ブラジルを助けよう！;Offer our help to Brazil!;;;;;;;;;X
SAWAR_17_OPTIONB;来るなら来い！;Let them come!;;;;;;;;;X
SAWAR_18_NAME;チリからの支援;Chile offers their help;;;;;;;;;X
SAWAR_18_DESC;チリにはアルゼンチンによる侵略の危機が迫っている。ファシズムの拡大を完全に食い止められないにせよ、アルゼンチンをこの戦いに勝たせてはならないとわかっているのだ。;Chile fears an imminet invasion of Argentina into their territory. They know that fascism must not win this battle, if not they will be unstopable.;;;;;;;;;X
SAWAR_18_OPTIONA;感謝する！;Thanks!;;;;;;;;;X
SAWAR_30_NAME;アメリカの増援が到着;USA reinforcements arrive;;;;;;;;;X
SAWAR_30_DESC;アメリカがレシフェ基地に新たな部隊を送ってきた。もう前線に展開する態勢を整えている。;USA sent new units to their Recife base and now they are ready to be deployed in the front.;;;;;;;;;X
SAWAR_30_OPTIONA;すごい！;Great!;;;;;;;;;X
SAWAR_35_NAME;アメリカが交戦中の我が軍を助けるために海軍部隊を派遣;USA sends their navy forces to help us in the conflict;;;;;;;;;X
SAWAR_35_DESC;交戦中の我が軍を助けるために、アメリカが海軍任務部隊を派遣してきた。これで我が軍はブエノスアイレスを海上封鎖するだけでなく、強襲上陸さえできるようになるのだ。;USA sends a Task Force to help us during the conflict. This will allows us to blockade Buenos Aires and even try amphibious invasions.;;;;;;;;;X
SAWAR_40_NAME;ドイツ軍から増援が到着;German reinforcements arrive;;;;;;;;;X
SAWAR_40_DESC;この戦域におけるアメリカ軍の活動が活発化していていることを受けて、ドイツ軍も我が軍を支援することを決定した。;Due to the increasing activity of USA forces in this theatre, Germany have decided to help us.;;;;;;;;;X
SAWAR_43_NAME;この戦域におけるドイツ軍Uボートの支援;German U-boats helps in our theatry;;;;;;;;;X
SAWAR_43_DESC;現在、この戦域にはアメリカ海軍が展開している。そのため我が国はドイツに支援を懇願した。ドイツは我々の要請を聞き入れ、Uボート部隊をこの海域に派遣し、アルゼンチン海軍総司令部の指揮下に入るよう命じた。アルゼンチン軍との連携を高めるためである。;The USA navy is in this theatre now. Germany have answered to our prays and now they have ordered to their U-Boats in this region to follow orders from the Naval High Command of Argentina to allow a better coordination of activities.;;;;;;;;;X
SAWAR_50_NAME;ヨーロッパでDデイ開始;The D-Day starts in Europe;;;;;;;;;X
SAWAR_50_DESC;連合軍がノルマンディーに大規模な攻撃を開始した。ヨーロッパ大陸への侵攻が始まったのだ。これでドイツからの支援は間違いなく止まるだろう。;The allied forces have lunched a massive attack on Normandy. The invasion of Europe have started. This will surelly stop any german help.;;;;;;;;;X
SAWAR_50_OPTIONA;悪い知らせ;Bad news;;;;;;;;;X
SAWAR_51_NAME;ドイツが降伏した！;Germany has surrendered!;;;;;;;;;X
SAWAR_51_DESC;ドイツがあらゆる方向から敵に攻め込まれた後、ヒトラーは自殺し、ヨーロッパには平和が戻った。だが我々の大義は失われた……我々は全世界の敵となった……我々に残された道は条件の良い和平協定を結ぶか、これまでやってきたことの報いを受けるかだ。;After being invaded from all sides, Hitler commited suicide and peace was restored to Europe. Our cause is now lost... all the world is against us... we can only hope to sign a good peace deal or face the consequences of our acts.;;;;;;;;;X
SAWAR_51_OPTIONA;最後まで戦うぞ！;Fight until the end!;;;;;;;;;X
SAWAR_51_OPTIONB;和平協定の可能性を探ろう;Try to make an arrangement;;;;;;;;;X
SAWAR_51_OPTIONC;どんな犠牲を払っても和平協定を結ぶ;Sign peace at all cost;;;;;;;;;X
SAWAR_52_NAME;アルゼンチンが講和条約を締結;Argentina comes to sign a peace treaty;;;;;;;;;X
SAWAR_52_DESC;アルゼンチンが新たな和平交渉を提案してきた。ヨーロッパからの支援が得られなくなった今、孤軍奮闘しても先はないとわかったのだ。彼らはアメリカとの話し合いを避けるため、我々に直接“現状維持”による和平を提案してきた。これに合意すれば南アメリカに平和が戻る。だがアメリカは決して喜ばないだろう……;Argentina is offering a new peace settlement. They know that they are doomed now that they are alone without any support from Europe. THey are offering a 'status-quo' directly to us, to avoid any discussions with USA. This will restore peace to Latin America, but will surelly not please USA much...;;;;;;;;;X
SAWAR_52_OPTIONA;ヒトラーを擁護する者たちに死を！;The defenders of Hitler must perish!;;;;;;;;;X
SAWAR_52_OPTIONB;合意;Agree;;;;;;;;;X
SAWAR_53_NAME;アルゼンチンとブラジルが動員解除に合意;Argentina and Brazil agrees a demobilization;;;;;;;;;X
SAWAR_53_DESC;南アメリカに平和が戻ってきた。だがアメリカはこの決定にあまり満足していない。なぜなら、形式上アルゼンチンが無条件降伏しているものの、実際にはアルゼンチンの要求のいくつかをブラジルが受け入れる形で、和平合意が結ばれているのだ。;Peace returns to South America. United States is not very happy with this decision, because Argentina accepted an unconditional surrender... but, in reality, there was some conditions agreed by Argentina and Brazil in the peace agreement.;;;;;;;;;X
SAWAR_53_OPTIONA;戦争終結;The war is over;;;;;;;;;X
SAWAR_54_NAME;アルゼンチンが無条件降伏を提案;Argentina offers an unconditional surrender;;;;;;;;;X
SAWAR_54_DESC;ドイツが降伏すると、アルゼンチンは戦うことができなくなり、我々に無条件降伏の締結を打診してきた。;After the defeat of Germany, there was nothing to do for Argentina, so they come to us looking to sign an unconditional surrender.;;;;;;;;;X
SAWAR_54_OPTIONA;受諾する。戦争は終わりだ;Accept, the war is over;;;;;;;;;X
SAWAR_60_NAME;最終決戦に向けたアメリカ軍の新部隊;USA new forces for the final battle;;;;;;;;;X
SAWAR_60_DESC;ドイツが降伏し、残るはアルゼンチンだけとなった。枢軸陣営で戦争を継続している強国には日本が残っているものの、アルゼンチンとの協力関係はなく、アルゼンチンは近隣地域以外からの支援は受けられない。それを知るアメリカは部隊を追派して、アルゼンチン軍を撃破し、この戦争を終わらせようとしているのだ。;With the surrender of Germany, Argentina is now alone... Japan is the only major nation fighting on the axis side, but their relations with Argentina are non-existant. Argentina has no more support from outside this region. USA knows that and now want to end this conflict sending more troops to destroy the Argentinian army.;;;;;;;;;X
SAWAR_60_OPTIONA;すごい！;Great!;;;;;;;;;X
SAWAR_61_NAME;アメリカが戦争の結果に憤慨している;USA is upset with the results of the conflicts;;;;;;;;;X
SAWAR_61_DESC;アメリカは激怒している。この戦域で予想をはるかに超える犠牲を出したのだ。アルゼンチン軍を撃破する新たな部隊がようやく到着した。;USA is very angry, this theatre of operations is costing them a lot more than expected. New units arrive to finally destroy Argentinian resistance.;;;;;;;;;X
SAWAR_61_OPTIONA;これで奴らも終わりだ！;This will be their end!;;;;;;;;;X
SAWAR_70_NAME;プラネティアン戦争シナリオ;Platinean War scenario;;;;;;;;;X
SAWAR_70_DESC;アメリカとブラジルの関係が一段と親密になると、ブラジル沖を通る大西洋輸送船団の数が増え始める。さらに1941年7月24日には、アメリカ軍が南アメリカに位置するこの国との関係強化のために、ブラジルのレシフェに基地を建設した。こうしてアフリカや太平洋の諸地域にたくさんの支援が、ブラジルのレシフェ基地を経由して送られるようになる。当時、このアメリカ空軍基地は世界で最も忙しい基地の1つと言われた。こうした流れを受け、ドイツは大西洋での活動方針を変更する……ブラジル船籍の船も沈め始めたのだ。こうしたドイツ軍の敵対行為に対し、ブラジルは枢軸陣営と関係を完全に断絶する。南アメリカにおいて枢軸陣営との関係を維持している国はアルゼンチンだけだ。これはアメリカにとって望ましいことではない。ドイツとの関係を断ち切らせるために、アルゼンチンには幾重にも包囲網が敷かれた。そして1942年8月22日、ドイツ軍Uボートの破壊活動にしびれを切らせたブラジルは連合軍に加わり、ヨーロッパ戦線に部隊を派遣すべく志願兵の大規模な訓練を開始する。この歴史的背景の解説に続いて、シナリオが始まります。状況としては、ブラジルが連合軍に加わってから1週間後、アルゼンチンがドイツと交渉し、最終的に枢軸陣営に参加したことになっています。史上初めて世界大戦が南アメリカ大陸に拡大したのです。;After the relations between USA and Brazil got better and better, more convoys started to pass throught this area in the Atlantic Ocean. On the 24th of July of 1941, USA forces established a base in Recife, Brazil to strenghten their relations with this country in South America. A lot of support to Africa and some places in the Pacific went through this base in Brazil. It is said that the American Air base in this city was one of the busiest in the world at that time. This made Germany to change their activity in the Atlantic Ocean... they started to sunk also brazilian ships. Relations with Brazil and Axis countries were completelly broken after these acts. The only country that continued their relation with them, was Argentina. This wasn't seen as a good thing by USA, so many blockades were imposed against Argentina to stop their relations with Germany. On the 22th of August of 1942, Brazil, tired of the activity of German U-Boats in the area, joined on the allied side and massive training of brazilian volunteers started to join the Great War in Europe. After this historical brief, the scenario starts simulating that one week after the entrance of Brazil into the allied side, Argentina negotiated and finally acepted to enter the Axis side, bringing the Great War for the first time in history into the South American continent.;;;;;;;;;X
SAWAR_70_OPTIONA;ようこそ;Welcome;;;;;;;;;X
SAWAR_80_NAME;アルゼンチンの戦略的勝利;Argentina Strategic Victory;;;;;;;;;X
SAWAR_80_DESC;アルゼンチン軍が抵抗を試みたブラジル軍をことごとく粉砕した。アメリカからの支援さえもこの偉大な軍隊の進撃を止めることはできなかった。現在、我が軍はブラジル全土を占領し、南アメリカに平和を取り戻そうとしている……新しい秩序の幕開けである。;Argentina succesfully destroyed the brazilian resistance, even the help of USA couldn't stop out great armies. Now we control all of Brazil and peace must be restored to South America... a new order has arise.;;;;;;;;;X
SAWAR_80_OPTIONA;ゲーム終了;End Game;;;;;;;;;X
SAWAR_81_NAME;アルゼンチンの小勝利;Argentina Marginal Victory;;;;;;;;;X
